,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
4697, Digital Preservation,['Security'],586AO, Robert DeCandido,461AU,1
4698, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,462G4,2
4699, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,462UG3,2
4700, Digital Preservation,['Security'],586AO, Robert DeCandido,490DB,1
4701, Digital Preservation,['Security'],586AO, Robert DeCandido,490DBO,1
4702, Digital Preservation,['Security'],586AO, Robert DeCandido,490GHU,1
4703, Digital Preservation,['Security'],586AO, Robert DeCandido,490GI,1
4704, Digital Preservation,['Security'],586AO, Robert DeCandido,490ITG,1
4705, Digital Preservation,['Security'],586AO, Robert DeCandido,490ITU,1
4706, Digital Preservation,['Security'],586AO, Robert DeCandido,490SMG,1
4707, Digital Preservation,['Security'],586AO, Robert DeCandido,490SMU,1
4708, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,490TEO,2
4709, Digital Preservation,"['LIS', 'requiremnets research/user/consulting/synthesis']",586AO, Robert DeCandido,501A,2
4710, Digital Preservation,"['LIS', 'requiremnets research/user/consulting/synthesis']",586AO, Robert DeCandido,501AO,2
4711, Digital Preservation,"['LIS', 'requiremnets research/user/consulting/synthesis']",586AO, Robert DeCandido,501AO2,2
4712, Digital Preservation,"['LIS', 'requiremnets research/user/consulting/synthesis']",586AO, Robert DeCandido,501B,2
4713, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,502A,2
4714, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,502AO,2
4715, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,502AO2,2
4716, Digital Preservation,"['LIS', 'Security']",586AO, Robert DeCandido,502AO3,2
4717, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",590AT,1
4718, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",462G4,1
4719, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",462UG3,1
4720, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",490TEO,1
4721, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",501A,1
4722, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",501AO,1
4723, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",501AO2,1
4724, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",501B,1
4725, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",502A,1
4726, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",502AO,1
4727, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",502AO2,1
4728, History and Foundations of LIS,['LIS'],587A,"Bonnie Mak,  Terry Weech",502AO3,1
4729, Issues Scholarly Communication,['Presentation'],590AT,Maria Bonn,590BAO,1
4730, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,590BBO,1
4731, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,590CA,1
4732, Issues Scholarly Communication,"['Social Aspects', 'Media']",590AT,Maria Bonn,590CRO,2
4733, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,590DHO,1
4734, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'Media']",590AT,Maria Bonn,390CC,3
4735, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,390RGI,2
4736, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'Media']",590AT,Maria Bonn,390W1A,3
4737, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'Media']",590AT,Maria Bonn,390W1B,3
4738, Issues Scholarly Communication,"['Social Aspects', 'Media']",590AT,Maria Bonn,404AG,2
4739, Issues Scholarly Communication,"['Social Aspects', 'Media']",590AT,Maria Bonn,404AO,2
4740, Issues Scholarly Communication,"['Social Aspects', 'Media']",590AT,Maria Bonn,404AU,2
4741, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,409AG,2
4742, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,409AO,2
4743, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,409AO2,2
4744, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,409AU,2
4745, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,418AO,1
4746, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,418AU,1
4747, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,445AG,1
4748, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,445AO,1
4749, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,445AU,1
4750, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,451A,1
4751, Issues Scholarly Communication,['Social Aspects'],590AT,Maria Bonn,451AO,1
4752, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,452AG,1
4753, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,452AO,1
4754, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,452AU,1
4755, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,452BG,1
4756, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,452BU,1
4757, Issues Scholarly Communication,['Media'],590AT,Maria Bonn,457IDG,1
4758, Issues Scholarly Communication,"['Presentation', 'Teaching']",590AT,Maria Bonn,457IDU,2
4759, Issues Scholarly Communication,['Teaching'],590AT,Maria Bonn,458AO,1
4760, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,461AG,2
4761, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,461AO,2
4762, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,461AU,2
4763, Issues Scholarly Communication,['LIS'],590AT,Maria Bonn,462G4,1
4764, Issues Scholarly Communication,['LIS'],590AT,Maria Bonn,462UG3,1
4765, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,490DB,2
4766, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,490DBO,2
4767, Issues Scholarly Communication,"['Presentation', 'Teaching', 'Social Aspects']",590AT,Maria Bonn,490GHU,3
4768, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,490GI,2
4769, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,490ITG,2
4770, Issues Scholarly Communication,"['Presentation', 'Social Aspects']",590AT,Maria Bonn,490ITU,2
4771, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'Media']",590AT,Maria Bonn,490SMG,3
4772, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'Media']",590AT,Maria Bonn,490SMU,3
4773, Issues Scholarly Communication,"['Presentation', 'Social Aspects', 'LIS']",590AT,Maria Bonn,490TEO,3
4774, Issues Scholarly Communication,"['LIS', 'Media']",590AT,Maria Bonn,501A,2
4775, Issues Scholarly Communication,"['LIS', 'Media']",590AT,Maria Bonn,501AO,2
4776, Issues Scholarly Communication,"['LIS', 'Media']",590AT,Maria Bonn,501AO2,2
4777, Issues Scholarly Communication,"['LIS', 'Media']",590AT,Maria Bonn,501B,2
4778, Issues Scholarly Communication,"['Social Aspects', 'Teaching', 'LIS']",590AT,Maria Bonn,502A,3
4779, Issues Scholarly Communication,"['Social Aspects', 'Teaching', 'LIS']",590AT,Maria Bonn,502AO,3
4780, Issues Scholarly Communication,"['Social Aspects', 'Teaching', 'LIS']",590AT,Maria Bonn,502AO2,3
4781, Issues Scholarly Communication,"['Social Aspects', 'Teaching', 'LIS']",590AT,Maria Bonn,502AO3,3
4782, Issues Scholarly Communication,['Teaching'],590AT,Maria Bonn,PR438-442,1
4783, Business Analytics,['Presentation'],590BAO,John Gough,390CC,1
4784, Business Analytics,['Presentation'],590BAO,John Gough,390RGI,1
4785, Business Analytics,"['Programming', 'Presentation']",590BAO,John Gough,390W1A,2
4786, Business Analytics,"['Programming', 'Presentation']",590BAO,John Gough,390W1B,2
4787, Business Analytics,['Presentation'],590BAO,John Gough,409AG,1
4788, Business Analytics,['Presentation'],590BAO,John Gough,409AO,1
4789, Business Analytics,['Presentation'],590BAO,John Gough,409AO2,1
4790, Business Analytics,['Presentation'],590BAO,John Gough,409AU,1
4791, Business Analytics,['Tools'],590BAO,John Gough,451A,1
4792, Business Analytics,['Tools'],590BAO,John Gough,451AO,1
4793, Business Analytics,['Programming'],590BAO,John Gough,452AG,1
4794, Business Analytics,['Programming'],590BAO,John Gough,452AO,1
4795, Business Analytics,['Programming'],590BAO,John Gough,452AU,1
4796, Business Analytics,['Programming'],590BAO,John Gough,452BG,1
4797, Business Analytics,['Programming'],590BAO,John Gough,452BU,1
4798, Business Analytics,['Programming'],590BAO,John Gough,457IDG,1
4799, Business Analytics,"['Programming', 'Presentation', 'Tools']",590BAO,John Gough,457IDU,3
4800, Business Analytics,['Presentation'],590BAO,John Gough,461AG,1
4801, Business Analytics,['Presentation'],590BAO,John Gough,461AO,1
4802, Business Analytics,['Presentation'],590BAO,John Gough,461AU,1
4803, Business Analytics,['Tools'],590BAO,John Gough,462G4,1
4804, Business Analytics,['Tools'],590BAO,John Gough,462UG3,1
4805, Business Analytics,"['Programming', 'Presentation']",590BAO,John Gough,490DB,2
4806, Business Analytics,['Presentation'],590BAO,John Gough,490DBO,1
4807, Business Analytics,"['Presentation', 'Tools']",590BAO,John Gough,490GHU,2
4808, Business Analytics,"['Presentation', 'Tools']",590BAO,John Gough,490GI,2
4809, Business Analytics,"['Presentation', 'Tools']",590BAO,John Gough,490ITG,2
4810, Business Analytics,"['Programming', 'Presentation', 'Tools']",590BAO,John Gough,490ITU,3
4811, Business Analytics,['Presentation'],590BAO,John Gough,490SMG,1
4812, Business Analytics,['Presentation'],590BAO,John Gough,490SMU,1
4813, Business Analytics,"['Programming', 'Presentation', 'Tools']",590BAO,John Gough,490TEO,3
4814," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,590CA,2
4815," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,590CRO,2
4816," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects', 'Practical Training']",590BBO,Andrew Huot,590DHO,3
4817," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,390CC,2
4818," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,390RGI,2
4819," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,390W1A,1
4820," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,390W1B,1
4821," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,404AG,1
4822," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,404AO,1
4823," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,404AU,1
4824," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,409AG,2
4825," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,409AO,2
4826," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,409AO2,2
4827," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,409AU,2
4828," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,418AO,2
4829," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,418AU,2
4830," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,451A,1
4831," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,451AO,1
4832," Bookbinding: Hist, Princ, Prac",['Theory Based'],590BBO,Andrew Huot,457IDU,1
4833," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,461AG,1
4834," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,461AO,1
4835," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,461AU,1
4836," Bookbinding: Hist, Princ, Prac",['Theory Based'],590BBO,Andrew Huot,462G4,1
4837," Bookbinding: Hist, Princ, Prac",['Theory Based'],590BBO,Andrew Huot,462UG3,1
4838," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490DB,1
4839," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490DBO,1
4840," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,490GHU,2
4841," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490GI,1
4842," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490ITG,1
4843," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490ITU,1
4844," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490SMG,1
4845," Bookbinding: Hist, Princ, Prac",['Social Aspects'],590BBO,Andrew Huot,490SMU,1
4846," Bookbinding: Hist, Princ, Prac","['Theory Based', 'Social Aspects']",590BBO,Andrew Huot,490TEO,2
4847," Bookbinding: Hist, Princ, Prac","['Practical Training', 'Social Aspects']",590BBO,Andrew Huot,502A,2
4848," Bookbinding: Hist, Princ, Prac","['Practical Training', 'Social Aspects']",590BBO,Andrew Huot,502AO,2
4849," Bookbinding: Hist, Princ, Prac","['Practical Training', 'Social Aspects']",590BBO,Andrew Huot,502AO2,2
4850," Bookbinding: Hist, Princ, Prac","['Practical Training', 'Social Aspects']",590BBO,Andrew Huot,502AO3,2
4851, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,590CRO,2
4852, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,590DHO,2
4853, Community Archives,['Information Organization'],590CA,Anke Voss,590DT,1
4854, Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,390CC,3
4855, Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,390RGI,3
4856, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,390W1A,2
4857, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,390W1B,2
4858, Community Archives,['Social Aspects'],590CA,Anke Voss,404AG,1
4859, Community Archives,['Social Aspects'],590CA,Anke Voss,404AO,1
4860, Community Archives,['Social Aspects'],590CA,Anke Voss,404AU,1
4861, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,409AG,2
4862, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,409AO,2
4863, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,409AO2,2
4864, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,409AU,2
4865, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,418AO,2
4866, Community Archives,"['Theory Based', 'Social Aspects']",590CA,Anke Voss,418AU,2
4867, Community Archives,['Social Aspects'],590CA,Anke Voss,451A,1
4868, Community Archives,['Social Aspects'],590CA,Anke Voss,451AO,1
4869, Community Archives,['Information Organization'],590CA,Anke Voss,452AG,1
4870, Community Archives,['Information Organization'],590CA,Anke Voss,452AO,1
4871, Community Archives,['Information Organization'],590CA,Anke Voss,452AU,1
4872, Community Archives,['Information Organization'],590CA,Anke Voss,452BG,1
4873, Community Archives,['Information Organization'],590CA,Anke Voss,452BU,1
4874, Community Archives,['Information Organization'],590CA,Anke Voss,457IDG,1
4875, Community Archives,['Theory Based'],590CA,Anke Voss,457IDU,1
4876, Community Archives,['Information Organization'],590CA,Anke Voss,458AO,1
4877, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,461AG,2
4878, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,461AO,2
4879, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,461AU,2
4880, Community Archives,['Theory Based'],590CA,Anke Voss,462G4,1
4881, Community Archives,['Theory Based'],590CA,Anke Voss,462UG3,1
4882, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490DB,2
4883, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490DBO,2
4884, Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,490GHU,3
4885, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490GI,2
4886, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490ITG,2
4887, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490ITU,2
4888, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490SMG,2
4889, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490SMU,2
4890, Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,490TEO,3
4891, Community Archives,['Information Organization'],590CA,Anke Voss,501A,1
4892, Community Archives,['Information Organization'],590CA,Anke Voss,501AO,1
4893, Community Archives,['Information Organization'],590CA,Anke Voss,501AO2,1
4894, Community Archives,['Information Organization'],590CA,Anke Voss,501B,1
4895, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502A,2
4896, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO,2
4897, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO2,2
4898, Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO3,2
4899, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,590DHO,2
4900, Comics: Advising Readers,"['Theory Based', 'Social Aspects', 'Media']",590CRO,Carol Tilley,390CC,3
4901, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,390RGI,2
4902, Comics: Advising Readers,"['Social Aspects', 'Media', 'requiremnets research/user/consulting/synthesis']",590CRO,Carol Tilley,390W1A,3
4903, Comics: Advising Readers,"['Social Aspects', 'Media', 'requiremnets research/user/consulting/synthesis']",590CRO,Carol Tilley,390W1B,3
4904, Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AG,2
4905, Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AO,2
4906, Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AU,2
4907, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AG,2
4908, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AO,2
4909, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AO2,2
4910, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AU,2
4911, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,418AO,2
4912, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,418AU,2
4913, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AG,1
4914, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AO,1
4915, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AU,1
4916, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,451A,1
4917, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,451AO,1
4918, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AG,1
4919, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AO,1
4920, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AU,1
4921, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452BG,1
4922, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452BU,1
4923, Comics: Advising Readers,['Media'],590CRO,Carol Tilley,457IDG,1
4924, Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,457IDU,1
4925, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AG,1
4926, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AO,1
4927, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AU,1
4928, Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,462G4,1
4929, Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,462UG3,1
4930, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490DB,1
4931, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490DBO,1
4932, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,490GHU,2
4933, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490GI,1
4934, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490ITG,1
4935, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490ITU,1
4936, Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,490SMG,2
4937, Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,490SMU,2
4938, Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,490TEO,2
4939, Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501A,2
4940, Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501AO,2
4941, Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501AO2,2
4942, Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501B,2
4943, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502A,1
4944, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO,1
4945, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO2,1
4946, Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO3,1
4947, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,390CC,2
4948, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,390RGI,2
4949, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,390W1A,1
4950, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,390W1B,1
4951, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AG,1
4952, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AO,1
4953, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AU,1
4954, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AG,2
4955, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AO,2
4956, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AO2,2
4957, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AU,2
4958, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,418AO,2
4959, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,418AU,2
4960, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,451A,1
4961, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,451AO,1
4962, Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,457IDU,1
4963, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AG,1
4964, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AO,1
4965, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AU,1
4966, Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,462G4,1
4967, Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,462UG3,1
4968, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490DB,1
4969, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490DBO,1
4970, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,490GHU,2
4971, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490GI,1
4972, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490ITG,1
4973, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490ITU,1
4974, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490SMG,1
4975, Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490SMU,1
4976, Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,490TEO,2
4977, Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502A,2
4978, Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO,2
4979, Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO2,2
4980, Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO3,2
4981, Data Mining,['Information Organization'],590DT,Vetle Torvik,390CC,1
4982, Data Mining,['Information Organization'],590DT,Vetle Torvik,390RGI,1
4983, Data Mining,['Information Organization'],590DT,Vetle Torvik,390W1A,1
4984, Data Mining,['Information Organization'],590DT,Vetle Torvik,390W1B,1
4985, Data Mining,['Information Organization'],590DT,Vetle Torvik,452AG,1
4986, Data Mining,['Information Organization'],590DT,Vetle Torvik,452AO,1
4987, Data Mining,['Information Organization'],590DT,Vetle Torvik,452AU,1
4988, Data Mining,['Information Organization'],590DT,Vetle Torvik,452BG,1
4989, Data Mining,['Information Organization'],590DT,Vetle Torvik,452BU,1
4990, Data Mining,['Information Organization'],590DT,Vetle Torvik,457IDG,1
4991, Data Mining,['Information Organization'],590DT,Vetle Torvik,458AO,1
4992, Data Mining,['Information Organization'],590DT,Vetle Torvik,461AG,1
4993, Data Mining,['Information Organization'],590DT,Vetle Torvik,461AO,1
4994, Data Mining,['Information Organization'],590DT,Vetle Torvik,461AU,1
4995, Data Mining,['Information Organization'],590DT,Vetle Torvik,490DB,1
4996, Data Mining,['Information Organization'],590DT,Vetle Torvik,490DBO,1
4997, Data Mining,['Information Organization'],590DT,Vetle Torvik,490GHU,1
4998, Data Mining,['Information Organization'],590DT,Vetle Torvik,490GI,1
4999, Data Mining,['Information Organization'],590DT,Vetle Torvik,490ITG,1
5000, Data Mining,['Information Organization'],590DT,Vetle Torvik,490ITU,1
5001, Data Mining,['Information Organization'],590DT,Vetle Torvik,490SMG,1
5002, Data Mining,['Information Organization'],590DT,Vetle Torvik,490SMU,1
5003, Data Mining,['Information Organization'],590DT,Vetle Torvik,490TEO,1
5004, Data Mining,['Information Organization'],590DT,Vetle Torvik,501A,1
5005, Data Mining,['Information Organization'],590DT,Vetle Torvik,501AO,1
5006, Data Mining,['Information Organization'],590DT,Vetle Torvik,501AO2,1
5007, Data Mining,['Information Organization'],590DT,Vetle Torvik,501B,1
5008, Data Mining,['Information Organization'],590DT,Vetle Torvik,502A,1
5009, Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO,1
5010, Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO2,1
5011, Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO3,1
